review_id,text,star_rating,date,app_version,is_defect,category
R00233,App takes forever to load the garage sensor dashboard -- 20+ seconds of spinner. Considering switching apps.,5,2026-08-10,3.4.0,1,performance
R00234,Connection keeps dropping -- the video doorbell goes 'unreachable' every few hours. Really disappointing.,1,2026-08-07,3.4.0,1,connectivity
R00235,How do I share video doorbell access with my partner? Can't find the option in 3.2.0. Anyone else seeing this?,3,2026-01-22,3.3.2,0,question
R00236,App force closes during garage sensor setup on the very last step. Unacceptable. Reinstalling didn't help.,1,2026-04-26,3.2.0,1,crash
R00237,Constant location polling for the smart plug geofence is killing my battery. Really disappointing.,2,2026-06-18,3.2.1,1,battery_drain
R00238,"Really like the design, but logging in has been broken for me since 3.2.0. Reinstalling didn't help.",1,2026-04-04,3.4.1,1,login_auth
R00239,Please add a dark mode schedule for the bedroom speaker page. Would love auto-switching at sunset. Otherwise I like the app.,5,2026-08-06,3.3.2,0,feature_request
R00240,Switching rooms with the smart lock takes ages -- the UI just hangs. Considering switching apps.,1,2026-03-19,3.3.2,1,performance
R00241,It'd be nice to get a weekly summary email of my security camera activity. Honestly pretty annoyed.,4,2026-05-15,3.2.1,0,feature_request
R00242,"Huge fan of the product, but the UI on the video doorbell page is glitchy and unreadable. Considering switching apps.",3,2026-04-12,3.2.0,1,ui_bug
R00243,Dark mode is broken on the smart plug page -- white text on a white background. Really disappointing.,1,2026-04-26,3.3.2,1,ui_bug
R00244,This app eats my phone battery alive -- lost 40% overnight with the smart lock idle.,1,2026-09-07,3.2.1,1,battery_drain
R00245,It'd be nice to get a weekly summary email of my smoke detector activity. Hope this gets fixed soon.,5,2026-07-18,3.3.2,0,feature_request
R00246,Massive battery drain on 3.2.0. Had to uninstall to get through the day. Considering switching apps.,3,2026-09-02,3.3.0,1,battery_drain
R00247,Setup for the thermostat was painless and the interface is beautiful. Reinstalling didn't help.,5,2026-08-06,3.3.0,0,praise
R00248,"Since 3.3.0, the app loses connection to the kitchen plug and never reconnects on its own. This started after the update.",2,2026-09-13,3.3.2,1,connectivity
R00249,App force closes during security camera setup on the very last step. Unacceptable. Really disappointing.,2,2026-02-04,3.4.0,1,crash
R00250,Can't log in since 3.2.1 -- 'invalid credentials' even though my password is right. Really disappointing.,3,2026-05-03,3.2.0,1,login_auth
R00251,Everything about the smart plug integration feels polished. Highly recommend. Really disappointing.,5,2026-09-11,3.2.0,0,praise
R00252,The app won't stay open for more than a few seconds if the smoke detector is online.,2,2026-09-19,3.4.1,1,crash
R00253,Question: can I rename the video doorbell after setup? Don't see an edit option.,2,2026-05-08,3.2.1,0,question
R00254,Woke up to a dead phone. The app was top of battery stats because of the bedroom speaker. Anyone else seeing this?,1,2026-05-09,3.4.1,1,battery_drain
R00255,App takes forever to load the bedroom speaker dashboard -- 20+ seconds of spinner. Reinstalling didn't help.,1,2026-09-05,3.2.0,1,performance
R00256,It would be great if the app supported widgets for the bedroom speaker on the lock screen. Otherwise I like the app.,4,2026-02-22,3.4.0,0,feature_request
R00257,Everything about the thermostat integration feels polished. Highly recommend. Really disappointing.,5,2026-05-28,3.4.0,0,praise
R00258,"Great app when you're in, but I get logged out daily and can't reach my smart lock.",1,2026-07-27,3.2.0,1,login_auth
R00259,"Sync fails repeatedly with the smoke detector. Spinning loader, then 'connection timeout'. Support was no help.",2,2026-03-17,3.4.1,1,connectivity
R00260,"No lag, no freezes, no battery drain. Really happy with the video doorbell integration. Anyone else seeing this?",4,2026-07-27,3.3.0,0,praise
R00261,Can't stay signed in on two phones -- the second login kicks out the first. Support was no help.,1,2026-04-10,3.4.1,1,login_auth
R00262,The app is painfully slow to arm/disarm the video doorbell. Takes three tries. Hope this gets fixed soon.,3,2026-03-24,3.3.2,1,performance
R00263,It'd be nice to get a weekly summary email of my video doorbell activity.,3,2026-06-11,3.3.2,0,feature_request
R00264,Crash after crash. The app dies the moment I tap my smoke detector. Reinstalling didn't help.,1,2026-08-01,3.2.0,1,crash
R00265,Crashes constantly since the 3.2.0 update. My bedroom speaker is basically bricked in the app. Hope this gets fixed soon.,3,2026-08-04,3.3.2,1,crash
R00266,Please add a vacation mode that randomizes the smart lock schedule. Reinstalling didn't help.,5,2026-04-01,3.4.1,0,feature_request
R00267,"Best smart home app I've used, if only the security camera page didn't lag so badly.",1,2026-08-15,3.3.0,1,performance
R00268,The latest update crashes on launch whenever my garage sensor is connected. Anyone else seeing this?,4,2026-04-15,3.3.2,1,crash
R00269,Password reset email never comes. Can't access my bedroom speaker at all now. This started after the update.,3,2026-06-25,3.3.2,1,login_auth
R00270,Question: can I rename the smart plug after setup? Don't see an edit option. Honestly pretty annoyed.,3,2026-09-07,3.3.0,0,question
R00271,Constant location polling for the garage sensor geofence is killing my battery. Honestly pretty annoyed.,2,2026-06-20,3.3.2,1,battery_drain
R00272,The smoke detector works in the old app but this version 3.2.1 can't maintain a connection. Really disappointing.,1,2026-01-18,3.4.1,1,connectivity
R00273,The video doorbell pairs fine in Bluetooth settings but the app says device not found. Really disappointing.,3,2026-09-17,3.2.1,1,connectivity
R00274,The app keeps getting better. My smart plug has never been easier to manage. Anyone else seeing this?,3,2026-07-29,3.4.0,0,praise
R00275,Icons for the kitchen plug are missing -- just empty boxes on 3.4.1. Reinstalling didn't help.,1,2026-02-17,3.2.0,1,ui_bug
R00276,Please add multi-home support -- I have a smart plug at two houses. Anyone else seeing this?,3,2026-07-28,3.3.0,0,feature_request
R00277,"Battery use was high for a day after the update, then settled. The smoke detector works flawlessly. Anyone else seeing this?",4,2026-04-28,3.3.2,0,praise
R00278,Icons for the thermostat are missing -- just empty boxes on 3.3.2.,1,2026-06-05,3.3.2,1,ui_bug
R00279,Really impressed with how reliable the garage sensor connection is. Reinstalling didn't help.,4,2026-09-09,3.3.0,0,praise
R00280,Text is cut off on the thermostat details screen on my small phone.,1,2026-01-16,3.3.0,1,ui_bug
R00281,Feature request: let me export smart lock history to CSV for my energy audit.,5,2026-03-27,3.3.0,0,feature_request
R00282,Woke up to a dead phone. The app was top of battery stats because of the security camera. Really disappointing.,2,2026-08-14,3.3.2,1,battery_drain
R00283,Crashes constantly since the 3.4.1 update. My thermostat is basically bricked in the app. Honestly pretty annoyed.,1,2026-04-20,3.3.0,1,crash
R00284,Does the smoke detector work without Wi-Fi? Wondering about offline mode. Otherwise I like the app.,4,2026-06-20,3.2.1,0,question
R00285,Video from the kitchen plug buffers constantly even on fast Wi-Fi. Support was no help.,4,2026-07-24,3.4.0,1,performance
R00286,Connection keeps dropping -- the living room bulb goes 'unreachable' every few hours. Anyone else seeing this?,3,2026-02-17,3.4.1,1,connectivity
R00287,"Best smart home app I've used, if only the kitchen plug page didn't lag so badly.",1,2026-07-22,3.3.2,1,performance
R00288,App disconnects from the security camera whenever my phone switches between Wi-Fi and data.,2,2026-09-12,3.3.0,1,connectivity
R00289,"My thermostat shows offline in the app constantly, but my Wi-Fi is fine.",3,2026-04-14,3.3.2,1,connectivity
R00290,The app keeps getting better. My garage sensor has never been easier to manage.,5,2026-02-16,3.4.0,0,praise
R00291,Background battery drain is ridiculous. Turned off living room bulb notifications and it still drains. This started after the update.,1,2026-09-15,3.4.0,1,battery_drain
R00292,Massive battery drain on 3.4.0. Had to uninstall to get through the day.,3,2026-08-18,3.4.0,1,battery_drain
R00293,"Notification badges never clear for the living room bulb, even after I read everything. This started after the update.",3,2026-05-19,3.3.0,1,ui_bug
R00294,"No login issues, no connectivity drops -- the smart plug has been rock solid. Otherwise I like the app.",4,2026-08-12,3.2.1,0,praise
R00295,App takes forever to load the smoke detector dashboard -- 20+ seconds of spinner. Anyone else seeing this?,2,2026-04-01,3.3.0,1,performance
R00296,Switched from a competitor and the video doorbell experience here is miles ahead. Support was no help.,5,2026-02-04,3.3.0,0,praise
R00297,No offline errors at all -- the smart lock stays connected all day. Support was no help.,4,2026-09-12,3.2.1,0,praise
R00298,App disconnects from the video doorbell whenever my phone switches between Wi-Fi and data. Reinstalling didn't help.,1,2026-05-27,3.4.1,1,connectivity
R00299,Love this app! My video doorbell setup took five minutes and everything just works. This started after the update.,5,2026-07-07,3.2.0,0,praise
R00300,"Clean design, fast, and the living room bulb widgets are super handy. Reinstalling didn't help.",4,2026-03-12,3.4.0,0,praise
R00301,Please add a dark mode schedule for the garage sensor page. Would love auto-switching at sunset.,2,2026-03-26,3.3.2,0,feature_request
R00302,Had to factory reset the living room bulb three times this month because the app loses it. Hope this gets fixed soon.,4,2026-02-21,3.4.1,1,connectivity
R00303,"Five stars for the features, but the battery drain from the living room bulb sync is brutal. Considering switching apps.",1,2026-05-04,3.3.2,1,battery_drain
R00304,Please add a dark mode schedule for the video doorbell page. Would love auto-switching at sunset. Anyone else seeing this?,3,2026-04-30,3.4.0,0,feature_request
R00305,The app keeps getting better. My garage sensor has never been easier to manage. Honestly pretty annoyed.,5,2026-07-20,3.2.0,0,praise
R00306,Best smart home app I've tried. The security camera automations are rock solid. Really disappointing.,4,2026-03-19,3.2.0,0,praise
R00307,"Five stars for features, one star for the battery drain -- the smart lock sync never sleeps. Considering switching apps.",1,2026-03-23,3.3.2,1,battery_drain
R00308,"Crash report sent three times this week, all from the video doorbell screen. Considering switching apps.",1,2026-07-20,3.3.0,1,crash
R00309,The new 3.4.0 update made the smart plug controls so much snappier. Great work. Considering switching apps.,4,2026-05-30,3.4.1,0,praise
R00310,Live view from the smoke detector lags 10 seconds behind real time. Useless for a doorbell. Considering switching apps.,2,2026-07-24,3.3.0,1,performance
R00311,Can you add guest access for the video doorbell? I want my family to control it without my login. This started after the update.,4,2026-02-10,3.4.0,0,feature_request
R00312,The app keeps getting better. My smart plug has never been easier to manage. Otherwise I like the app.,5,2026-04-03,3.3.2,0,praise
R00313,Please add a dark mode schedule for the thermostat page. Would love auto-switching at sunset. Honestly pretty annoyed.,4,2026-01-25,3.2.0,0,feature_request
R00314,The app keeps getting better. My bedroom speaker has never been easier to manage. Really disappointing.,4,2026-03-24,3.3.0,0,praise
R00315,"Really like the design, but logging in has been broken for me since 3.4.0. Otherwise I like the app.",5,2026-07-24,3.4.0,1,login_auth
R00316,Does the bedroom speaker work without Wi-Fi? Wondering about offline mode. Honestly pretty annoyed.,3,2026-02-03,3.2.1,0,question
R00317,The security camera works in the old app but this version 3.2.0 can't maintain a connection.,1,2026-03-16,3.4.1,1,connectivity
R00318,Massive battery drain on 3.2.1. Had to uninstall to get through the day. Otherwise I like the app.,3,2026-03-10,3.4.1,1,battery_drain
R00319,Love this app! My bedroom speaker setup took five minutes and everything just works. Reinstalling didn't help.,4,2026-02-06,3.3.0,0,praise
R00320,It would be great if the app supported widgets for the smoke detector on the lock screen.,4,2026-09-17,3.4.0,0,feature_request
R00321,Great app otherwise -- however my video doorbell keeps showing offline since 3.2.1. Considering switching apps.,3,2026-01-06,3.2.0,1,connectivity
