rank,review_id,triage_score,severity_weight,category,star_rating,date,app_version,text
755,R00242,0.2539439734378917,2.0,ui_bug,3,2026-04-12,3.2.0,"Huge fan of the product, but the UI on the video doorbell page is glitchy and unreadable. Considering switching apps."
756,R00590,0.2536051473584739,4.5,login_auth,5,2026-06-01,3.3.2,Biometric login crashes back to the password field on 3.4.1. Considering switching apps.
757,R00490,0.2529158828584188,4.5,login_auth,3,2026-01-09,3.4.1,"Login screen loops forever: enter password, spinner, back to login. Reinstalling didn't help."
758,R00385,0.2506927501575777,2.0,ui_bug,1,2026-02-03,3.4.0,"Notification badges never clear for the security camera, even after I read everything. Honestly pretty annoyed."
759,R00085,0.2469330367888909,3.0,performance,4,2026-04-04,3.3.2,Every tap has a delay on 3.4.0. The living room bulb controls feel like they're on dial-up.
760,R01017,0.24586824174928268,3.0,battery_drain,4,2026-04-17,3.2.0,My phone gets hot and the battery tanks whenever the bedroom speaker is armed. Anyone else seeing this?
761,R00965,0.24313708462176545,2.0,ui_bug,2,2026-02-28,3.3.2,Buttons on the smart plug schedule screen overlap so I can't tap save. Honestly pretty annoyed.
762,R00355,0.2412225399381698,2.0,ui_bug,1,2026-01-29,3.3.2,Text is cut off on the video doorbell details screen on my small phone.
763,R01120,0.2394206742125197,2.0,ui_bug,2,2026-02-26,3.2.0,Slider for the video doorbell jumps around and won't land on the value I pick. Anyone else seeing this?
764,R00350,0.23876996119256394,2.0,ui_bug,3,2026-04-04,3.4.1,The back button from the garage sensor settings dumps me to the login screen instead of home. Otherwise I like the app.
765,R00709,0.2384093724633689,3.0,battery_drain,2,2026-01-13,3.3.0,The widget alone drains my battery keeping the video doorbell status updated. Reinstalling didn't help.
766,R00075,0.2370717701188241,5.0,crash,5,2026-03-10,3.4.1,App keeps crashing every time I open the smoke detector controls on version 3.3.0. Considering switching apps.
767,R01093,0.23658028294641198,3.0,battery_drain,2,2026-01-12,3.2.0,Woke up to a dead phone. The app was top of battery stats because of the thermostat.
768,R00170,0.2357130095116106,2.0,ui_bug,1,2026-01-26,3.3.0,"Huge fan of the product, but the UI on the smart lock page is glitchy and unreadable. Honestly pretty annoyed."
769,R00659,0.2351203033438993,2.0,ui_bug,3,2026-04-02,3.4.0,"Really happy with the video doorbell itself, but the app UI shows the wrong status half the time. Anyone else seeing this?"
770,R00579,0.22798749271073565,2.0,ui_bug,3,2026-03-29,3.4.1,The video doorbell history graph renders blank after midnight. Graphs worked in the old version. Otherwise I like the app.
771,R01207,0.22416360522508924,3.0,battery_drain,5,2026-07-04,3.4.0,Constant location polling for the living room bulb geofence is killing my battery. Really disappointing.
772,R00791,0.2216735478521457,2.0,ui_bug,2,2026-02-16,3.3.0,"Notification badges never clear for the security camera, even after I read everything. Reinstalling didn't help."
773,R01041,0.2210710691220126,2.0,ui_bug,3,2026-03-25,3.2.1,"Huge fan of the product, but the UI on the living room bulb page is glitchy and unreadable. This started after the update."
774,R00280,0.21824071486393373,2.0,ui_bug,1,2026-01-16,3.3.0,Text is cut off on the thermostat details screen on my small phone.
775,R00092,0.21575004968389475,4.0,connectivity,5,2026-03-20,3.3.2,App disconnects from the smart lock whenever my phone switches between Wi-Fi and data. Reinstalling didn't help.
776,R00581,0.21239860432025803,3.0,battery_drain,4,2026-03-29,3.2.1,"Five stars for features, one star for the battery drain -- the smart plug sync never sleeps."
777,R00648,0.21166312597565531,2.0,ui_bug,2,2026-02-10,3.4.0,"Huge fan of the product, but the UI on the video doorbell page is glitchy and unreadable."
778,R01202,0.20999641802289548,2.0,ui_bug,1,2026-01-11,3.2.0,"Really happy with the living room bulb itself, but the app UI shows the wrong status half the time. Anyone else seeing this?"
779,R01038,0.20999641802289548,2.0,ui_bug,1,2026-01-11,3.4.0,The back button from the smoke detector settings dumps me to the login screen instead of home. Considering switching apps.
780,R00565,0.2084462504262032,3.0,performance,4,2026-03-13,3.2.1,"Best smart home app I've used, if only the kitchen plug page didn't lag so badly. Reinstalling didn't help."
781,R01280,0.20366730520530382,2.0,ui_bug,2,2026-02-05,3.2.0,Text is cut off on the bedroom speaker details screen on my small phone. Really disappointing.
782,R00657,0.20055420012606215,2.0,ui_bug,4,2026-05-04,3.2.0,Slider for the smoke detector jumps around and won't land on the value I pick. Considering switching apps.
783,R00774,0.19518013823701955,4.5,login_auth,4,2026-01-28,3.2.0,"Great app when you're in, but I get logged out daily and can't reach my garage sensor. Anyone else seeing this?"
784,R00199,0.19097702982308723,2.0,ui_bug,3,2026-03-06,3.2.1,"Huge fan of the product, but the UI on the living room bulb page is glitchy and unreadable. Really disappointing."
785,R00163,0.18952861719092257,3.0,performance,3,2026-01-07,3.2.0,Scrolling the garage sensor event history stutters and freezes the whole app. Anyone else seeing this?
786,R00128,0.1871402473398218,3.0,performance,4,2026-02-27,3.4.0,App takes forever to load the smart plug dashboard -- 20+ seconds of spinner. Otherwise I like the app.
787,R00574,0.18568806233972548,2.0,ui_bug,2,2026-01-24,3.4.0,The back button from the bedroom speaker settings dumps me to the login screen instead of home. Considering switching apps.
788,R00328,0.1752434948697204,4.0,connectivity,5,2026-02-21,3.2.0,"My security camera shows offline in the app constantly, but my Wi-Fi is fine. Hope this gets fixed soon."
789,R00014,0.17523010978040043,4.5,login_auth,4,2026-01-14,3.2.0,Biometric login crashes back to the password field on 3.3.0. This started after the update.
790,R00150,0.1741180528877619,2.0,ui_bug,3,2026-02-22,3.4.0,The kitchen plug temperature shows in Fahrenheit even though I set Celsius in settings. Otherwise I like the app.
791,R00165,0.17060487203800706,2.0,ui_bug,2,2026-01-13,3.4.1,The video doorbell status card shows yesterday's data until I force-refresh the app. Anyone else seeing this?
792,R01143,0.16290062965170202,2.0,ui_bug,5,2026-07-06,3.3.2,Buttons on the smart lock schedule screen overlap so I can't tap save.
793,R00465,0.16245788776643255,2.0,ui_bug,3,2026-02-13,3.4.0,Icons for the garage sensor are missing -- just empty boxes on 3.2.1. Honestly pretty annoyed.
794,R00695,0.15491457838037168,4.5,login_auth,5,2026-03-29,3.4.0,"Great app when you're in, but I get logged out daily and can't reach my security camera. This started after the update."
795,R00554,0.10999616297086207,3.0,performance,5,2026-03-20,3.3.2,Scrolling the smart plug event history stutters and freezes the whole app. Anyone else seeing this?
796,R00865,0.10954114887741577,4.5,login_auth,5,2026-02-12,3.2.1,Can't log in since 3.4.1 -- 'invalid credentials' even though my password is right. Support was no help.
797,R01183,0.10664978587611479,2.0,ui_bug,4,2026-02-11,3.4.0,"Notification badges never clear for the thermostat, even after I read everything. This started after the update."
798,R00100,0.09213988121166049,3.0,performance,5,2026-02-25,3.3.2,"Best smart home app I've used, if only the video doorbell page didn't lag so badly."
799,R01089,0.08694286748090746,4.5,login_auth,5,2026-01-13,3.4.0,The app logs me out every day and I have to sign back in to see my video doorbell. Really disappointing.
800,R00813,0.07313147218180739,3.0,performance,5,2026-01-26,3.4.0,Everything is sluggish since 3.4.0. Opening the smart plug feed lags badly.
